Serial Number,NZDT,Heading
004-0005-00485,16/10/20 16:09:14,351.7964893
004-0005-00485,16/10/20 16:09:13,351.5967137
004-0005-00485,16/10/20 16:09:11,351.153864
004-0005-00485,16/10/20 16:09:10,350.9848175
004-0005-00485,16/10/20 16:09:09,344.666386
004-0005-00485,16/10/20 16:09:08,343.503755
004-0005-00485,16/10/20 16:09:07,346.5140354
004-0005-00485,16/10/20 16:09:06,348.2054945
004-0005-00485,16/10/20 16:09:04,346.164059
004-0005-00485,16/10/20 16:09:03,341.6403685
004-0005-00485,16/10/20 16:09:02,348.5331191
004-0005-00485,16/10/20 16:09:00,367.0634687
004-0005-00485,16/10/20 16:08:59,372.3925903
004-0005-00485,16/10/20 16:08:58,356.036308
004-0005-00485,16/10/20 16:08:57,340.0965501
004-0005-00485,16/10/20 16:08:56,339.1767734
004-0005-00485,16/10/20 16:08:54,344.8545901
004-0005-00485,16/10/20 16:08:52,347.2028159
004-0005-00485,16/10/20 16:08:51,343.2460458
004-0005-00485,16/10/20 16:08:49,342.5754155
004-0005-00485,16/10/20 16:08:48,343.0588324
004-0005-00485,16/10/20 16:08:47,340.3531678
004-0005-00485,16/10/20 16:08:46,341.5417816
004-0005-00485,16/10/20 16:08:44,346.2214321
004-0005-00485,16/10/20 16:08:43,351.188722
004-0005-00485,16/10/20 16:08:42,348.8678809
004-0005-00485,16/10/20 16:08:40,349.6939143
004-0005-00485,16/10/20 16:08:39,348.467157
004-0005-00485,16/10/20 16:08:37,345.0286979
004-0005-00485,16/10/20 16:08:36,348.9094826
004-0005-00485,16/10/20 16:08:34,342.6647496
004-0005-00485,16/10/20 16:08:33,345.1134243
004-0005-00485,16/10/20 16:08:32,346.6547395
004-0005-00485,16/10/20 16:08:30,344.8167456
004-0005-00485,16/10/20 16:08:29,338.5822717
004-0005-00485,16/10/20 16:08:28,332.4809341
004-0005-00485,16/10/20 16:08:26,333.520585
004-0005-00485,16/10/20 16:08:24,338.2152325
004-0005-00485,16/10/20 16:08:23,346.8505634
004-0005-00485,16/10/20 16:08:21,346.2640864
004-0005-00485,16/10/20 16:08:20,352.3443238
004-0005-00485,16/10/20 16:08:19,363.0159076
004-0005-00485,16/10/20 16:08:18,363.718674
004-0005-00485,16/10/20 16:08:16,355.0490774
004-0005-00485,16/10/20 16:08:15,344.7837941
004-0005-00485,16/10/20 16:08:14,344.2960757
004-0005-00485,16/10/20 16:08:13,347.5975591
004-0005-00485,16/10/20 16:08:11,352.208151
004-0005-00485,16/10/20 16:08:10,347.0640933
004-0005-00485,16/10/20 16:08:08,344.7477623
004-0005-00485,16/10/20 16:08:07,344.5301017
004-0005-00485,16/10/20 16:08:06,346.5961223
004-0005-00485,16/10/20 16:08:04,345.1487434
004-0005-00485,16/10/20 16:08:03,349.2294346
004-0005-00485,16/10/20 16:08:02,348.0248781
004-0005-00485,16/10/20 16:08:01,345.7338492
004-0005-00485,16/10/20 16:07:59,345.1805167
004-0005-00485,16/10/20 16:07:58,349.4541836
004-0005-00485,16/10/20 16:07:57,349.2835253
004-0005-00485,16/10/20 16:07:56,349.6541985
004-0005-00485,16/10/20 16:07:54,344.7105592
004-0005-00485,16/10/20 16:07:53,348.1224916
004-0005-00485,16/10/20 16:07:52,356.5125527
004-0005-00485,16/10/20 16:07:51,360.8831224
004-0005-00485,16/10/20 16:07:49,361.0008316
004-0005-00485,16/10/20 16:07:48,348.7356227
004-0005-00485,16/10/20 16:07:46,345.3746969
004-0005-00485,16/10/20 16:07:45,343.1845205
004-0005-00485,16/10/20 16:07:43,343.7761225
004-0005-00485,16/10/20 16:07:42,341.9042276
004-0005-00485,16/10/20 16:07:41,332.5931283
004-0005-00485,16/10/20 16:07:40,327.5144688
004-0005-00485,16/10/20 16:07:39,338.7550213
004-0005-00485,16/10/20 16:07:37,348.4808598
004-0005-00484,16/10/20 16:33:25,43.34119019
004-0005-00484,16/10/20 16:33:24,34.1015357
004-0005-00484,16/10/20 16:33:23,37.68579939
004-0005-00484,16/10/20 16:33:22,40.41471392
004-0005-00484,16/10/20 16:33:21,27.38290665
004-0005-00484,16/10/20 16:33:20,30.87214805
004-0005-00484,16/10/20 16:33:18,36.09853211
004-0005-00484,16/10/20 16:33:17,30.77849892
004-0005-00484,16/10/20 16:33:16,50.7892474
004-0005-00484,16/10/20 16:33:15,40.20601329
004-0005-00484,16/10/20 16:33:14,24.32823672
004-0005-00484,16/10/20 16:33:13,35.22292592
004-0005-00484,16/10/20 16:33:12,27.35900687
004-0005-00484,16/10/20 16:33:11,36.91124412
004-0005-00484,16/10/20 16:33:09,35.96052589
004-0005-00484,16/10/20 16:33:07,41.73004209
004-0005-00484,16/10/20 16:33:06,36.92698736
004-0005-00484,16/10/20 16:33:05,29.69978737
004-0005-00484,16/10/20 16:33:03,27.09979816
004-0005-00484,16/10/20 16:33:02,24.92334543
004-0005-00484,16/10/20 16:33:00,27.75378625
004-0005-00484,16/10/20 16:32:58,30.26398122
004-0005-00484,16/10/20 16:32:57,31.16311294
004-0005-00484,16/10/20 16:32:56,21.67693255
004-0005-00484,16/10/20 16:32:55,371.3964772
004-0005-00484,16/10/20 16:32:53,364.4266282
004-0005-00484,16/10/20 16:32:52,363.4291337
004-0005-00484,16/10/20 16:32:50,33.68658426
004-0005-00484,16/10/20 16:32:49,42.33560826
004-0005-00484,16/10/20 16:32:48,66.62907424
004-0005-00484,16/10/20 16:32:47,49.87327522
004-0005-00484,16/10/20 16:32:46,27.68016958
004-0005-00484,16/10/20 16:32:45,22.19024846
004-0005-00484,16/10/20 16:32:44,22.5265708
004-0005-00484,16/10/20 16:32:43,26.18838124
004-0005-00484,16/10/20 16:32:42,362.2130054
004-0005-00484,16/10/20 16:32:41,357.1886906
004-0005-00484,16/10/20 16:32:40,350.7311122
004-0005-00484,16/10/20 16:32:38,26.63464675
004-0005-00484,16/10/20 16:32:37,26.72464025
004-0005-00484,16/10/20 16:32:35,33.72803615
004-0005-00484,16/10/20 16:32:32,30.93408485
004-0005-00484,16/10/20 16:32:31,35.24337023
004-0005-00484,16/10/20 16:32:30,34.60590515
004-0005-00484,16/10/20 16:32:29,36.2334049
004-0005-00484,16/10/20 16:32:28,28.9143561
004-0005-00484,16/10/20 16:32:27,29.79568754
004-0005-00484,16/10/20 16:32:26,48.17424788
004-0005-00484,16/10/20 16:32:25,43.16794767
004-0005-00484,16/10/20 16:32:24,40.45726673
004-0005-00484,16/10/20 16:32:23,31.2601399
004-0005-00484,16/10/20 16:32:22,34.0223526
004-0005-00484,16/10/20 16:32:21,34.88474547
004-0005-00484,16/10/20 16:32:20,39.62859201
004-0005-00484,16/10/20 16:32:19,36.53664834
004-0005-00484,16/10/20 16:32:17,34.69339659
004-0005-00484,16/10/20 16:32:16,34.85726119
004-0005-00484,16/10/20 16:32:15,39.48164246
004-0005-00484,16/10/20 16:32:14,49.47999173
004-0005-00484,16/10/20 16:32:13,40.56069397
004-0005-00484,16/10/20 16:32:10,30.14414851
004-0005-00484,16/10/20 16:32:09,28.71559541
004-0005-00484,16/10/20 16:32:08,26.28294403
004-0005-00484,16/10/20 16:32:07,32.89451527
004-0005-00484,16/10/20 16:32:06,42.30710466
004-0005-00484,16/10/20 16:32:05,36.14799513
004-0005-00484,16/10/20 16:32:03,32.94119709
004-0005-00484,16/10/20 16:32:02,34.08525048
004-0005-00484,16/10/20 16:31:59,30.98749955
004-0005-00484,16/10/20 16:31:58,36.53703692
004-0005-00484,16/10/20 16:31:57,37.54337
004-0005-00484,16/10/20 16:31:56,40.17970196
004-0005-00484,16/10/20 16:31:55,35.21366859
004-0005-00484,16/10/20 16:31:54,35.7556108
004-0005-00484,16/10/20 16:31:52,35.92721648
004-0005-00484,16/10/20 16:31:50,26.73517758
004-0005-00484,16/10/20 16:31:49,46.50202394
004-0005-00484,16/10/20 16:31:48,44.89729554
004-0005-00484,16/10/20 16:31:47,41.33894395
004-0005-00484,16/10/20 16:31:46,32.74538673
004-0005-00484,16/10/20 16:31:45,36.31937766
004-0005-00484,16/10/20 16:31:43,29.35033405
004-0005-00484,16/10/20 16:31:42,33.78773043
004-0005-00484,16/10/20 16:31:41,27.57046393
004-0005-00484,16/10/20 16:31:39,24.91801359
004-0005-00484,16/10/20 16:31:38,24.02114381
004-0005-00484,16/10/20 16:31:37,24.61613516
004-0005-00484,16/10/20 16:31:35,27.00591352
004-0005-00484,16/10/20 16:31:34,35.64259653
004-0005-00484,16/10/20 16:31:33,32.91479562
004-0005-00484,16/10/20 16:31:32,28.64890555
004-0005-00484,16/10/20 16:31:31,36.24898912
004-0005-00484,16/10/20 16:31:30,37.62052321
004-0005-00484,16/10/20 16:31:29,34.43672136
004-0005-00484,16/10/20 16:31:28,26.80640906
004-0005-00484,16/10/20 16:31:26,24.45770718
004-0005-00484,16/10/20 16:31:25,24.52676597
004-0005-00484,16/10/20 16:31:24,32.52352232
004-0005-00484,16/10/20 16:31:23,28.03515178
004-0005-00484,16/10/20 16:31:22,39.53344084
004-0005-00484,16/10/20 16:31:20,35.51159243
004-0005-00484,16/10/20 16:31:19,32.92843222
004-0005-00484,16/10/20 16:31:18,37.8031454
004-0005-00484,16/10/20 16:31:17,27.30548876
004-0005-00484,16/10/20 16:31:15,43.65249432
004-0005-00484,16/10/20 16:31:14,37.38636301
004-0005-00484,16/10/20 16:31:13,38.28643057
004-0005-00484,16/10/20 16:31:10,35.19543422
004-0005-00484,16/10/20 16:31:08,29.32779184
004-0005-00484,16/10/20 16:31:07,29.22371113
004-0005-00484,16/10/20 16:31:06,21.11959552
004-0005-00484,16/10/20 16:31:04,361.950472
004-0005-00484,16/10/20 16:31:03,379.2103746
004-0005-00484,16/10/20 16:31:02,27.02317729
004-0005-00484,16/10/20 16:31:00,40.20434467
004-0005-00484,16/10/20 16:30:59,33.30195994
004-0005-00484,16/10/20 16:30:57,32.3782986
004-0005-00484,16/10/20 16:30:55,33.7455035
004-0005-00484,16/10/20 16:30:54,29.88024851
004-0005-00484,16/10/20 16:30:53,24.90502142
004-0005-00484,16/10/20 16:30:51,26.83666126
004-0005-00484,16/10/20 16:30:50,24.23909301
004-0005-00484,16/10/20 16:30:49,34.56953025
004-0005-00484,16/10/20 16:30:48,26.85380135
004-0005-00484,16/10/20 16:30:47,40.71681675
004-0005-00484,16/10/20 16:30:46,30.31336585
004-0005-00484,16/10/20 16:30:44,27.4230416
004-0005-00484,16/10/20 16:30:43,23.46636365
004-0005-00484,16/10/20 16:30:42,31.37435966
004-0005-00484,16/10/20 16:30:40,31.44646467
004-0005-00484,16/10/20 16:30:39,26.30789214
004-0005-00484,16/10/20 16:30:38,30.24323076
004-0005-00484,16/10/20 16:30:37,28.79428699
004-0005-00484,16/10/20 16:30:36,33.187986
004-0005-00484,16/10/20 16:30:35,32.52714041
004-0005-00484,16/10/20 16:30:33,32.05697249
004-0005-00484,16/10/20 16:30:32,37.06770798
004-0005-00484,16/10/20 16:30:31,34.71928175
004-0005-00484,16/10/20 16:30:30,23.98991929
004-0005-00484,16/10/20 16:30:28,26.87776347
004-0005-00484,16/10/20 16:30:27,35.28174706
004-0005-00484,16/10/20 16:30:25,27.65213036
004-0005-00484,16/10/20 16:30:24,34.29776487
004-0005-00484,16/10/20 16:30:23,33.03230553
004-0005-00484,16/10/20 16:30:22,27.56814139
004-0005-00484,16/10/20 16:30:20,24.99100594
004-0005-00484,16/10/20 16:30:18,29.44369935
004-0005-00484,16/10/20 16:30:17,36.64836444
004-0005-00484,16/10/20 16:30:16,31.57229095
004-0005-00484,16/10/20 16:30:15,41.25782447
004-0005-00484,16/10/20 16:30:14,44.14704242
004-0005-00484,16/10/20 16:30:13,37.18676833
004-0005-00484,16/10/20 16:30:12,27.76693766
004-0005-00484,16/10/20 16:30:11,29.68744398
004-0005-00484,16/10/20 16:30:10,32.12510111
004-0005-00484,16/10/20 16:30:09,25.77471624
004-0005-00484,16/10/20 16:30:07,31.09425236
004-0005-00484,16/10/20 16:30:06,36.01264228
004-0005-00484,16/10/20 16:30:05,39.03556108
004-0005-00484,16/10/20 16:30:04,34.43920645
004-0005-00484,16/10/20 16:30:02,33.45120873
004-0005-00484,16/10/20 16:30:01,34.60975861
004-0005-00484,16/10/20 16:30:00,30.95117519
004-0005-00484,16/10/20 16:29:59,39.54845753
004-0005-00484,16/10/20 16:29:58,33.53281215
004-0005-00484,16/10/20 16:29:56,31.46589039
004-0005-00484,16/10/20 16:29:55,39.90438046
004-0005-00484,16/10/20 16:29:54,34.85629368
004-0005-00484,16/10/20 16:29:53,31.88120764
004-0005-00484,16/10/20 16:29:52,41.06570271
004-0005-00484,16/10/20 16:29:51,34.54965306
004-0005-00484,16/10/20 16:29:50,27.27445302
004-0005-00484,16/10/20 16:29:49,36.10371756
004-0005-00484,16/10/20 16:29:48,30.39900653
004-0005-00484,16/10/20 16:29:46,30.11980224
004-0005-00484,16/10/20 16:29:44,27.32331552
004-0005-00484,16/10/20 16:29:43,26.80000804
004-0005-00484,16/10/20 16:29:42,29.42281269
004-0005-00484,16/10/20 16:29:41,39.55279818
004-0005-00484,16/10/20 16:29:40,44.81445516
004-0005-00484,16/10/20 16:29:38,30.78754909
004-0005-00484,16/10/20 16:29:37,31.07822887
004-0005-00484,16/10/20 16:29:35,37.38826839
004-0005-00484,16/10/20 16:29:34,45.64216755
004-0005-00484,16/10/20 16:29:33,33.0512735
004-0005-00484,16/10/20 16:29:31,20.48234553
004-0005-00484,16/10/20 16:29:30,34.07336117
004-0005-00484,16/10/20 16:29:28,34.09293901
004-0005-00484,16/10/20 16:29:27,44.21726808
004-0005-00484,16/10/20 16:29:26,24.7979387
004-0005-00484,16/10/20 16:29:25,31.82392515
004-0005-00484,16/10/20 16:29:23,37.74601583
004-0005-00484,16/10/20 16:29:22,37.34084795
004-0005-00484,16/10/20 16:29:20,23.67844407
004-0005-00484,16/10/20 16:29:19,29.61248239
004-0005-00484,16/10/20 16:29:18,25.49986473
004-0005-00484,16/10/20 16:29:16,27.23147413
004-0005-00484,16/10/20 16:29:15,21.14686186
004-0005-00484,16/10/20 16:29:14,28.47658921
004-0005-00484,16/10/20 16:29:12,29.619772
004-0005-00484,16/10/20 16:29:11,34.91961456
004-0005-00484,16/10/20 16:29:10,49.25397731
004-0005-00484,16/10/20 16:29:09,40.88754874
004-0005-00484,16/10/20 16:29:08,41.96288902
004-0005-00484,16/10/20 16:29:06,44.26553988
004-0005-00484,16/10/20 16:29:05,42.58795362
004-0005-00484,16/10/20 16:29:04,39.43501817
004-0005-00484,16/10/20 16:29:02,38.96239346
004-0005-00484,16/10/20 16:29:01,35.24836521
004-0005-00484,16/10/20 16:29:00,34.49810294
004-0005-00484,16/10/20 16:28:59,29.58279744
004-0005-00484,16/10/20 16:28:58,35.90760052
004-0005-00484,16/10/20 16:28:57,35.30929367
004-0005-00484,16/10/20 16:28:56,30.02054609
004-0005-00484,16/10/20 16:28:55,28.28404796
004-0005-00484,16/10/20 16:28:54,27.47492142
004-0005-00484,16/10/20 16:28:53,24.09310568
004-0005-00484,16/10/20 16:28:52,37.75924234
004-0005-00484,16/10/20 16:28:51,41.96360885
004-0005-00484,16/10/20 16:28:50,37.16431746
004-0005-00484,16/10/20 16:28:49,35.66307724
004-0005-00484,16/10/20 16:28:48,47.06224435
004-0005-00484,16/10/20 16:28:47,39.2612334
004-0005-00484,16/10/20 16:28:46,42.42075699
004-0005-00484,16/10/20 16:28:45,48.50146044
004-0005-00484,16/10/20 16:28:43,56.80247058
004-0005-00484,16/10/20 16:28:42,49.88103916
004-0005-00484,16/10/20 16:28:41,31.56655994
004-0005-00484,16/10/20 16:28:40,28.16438679
004-0005-00484,16/10/20 16:28:39,30.07022151
004-0005-00484,16/10/20 16:28:37,29.1548745
004-0005-00484,16/10/20 16:28:36,28.88228753
004-0005-00484,16/10/20 16:28:35,27.11599045
004-0005-00484,16/10/20 16:28:34,22.43886259
004-0005-00484,16/10/20 16:28:33,25.54805443
004-0005-00484,16/10/20 16:28:31,33.17408697
004-0005-00484,16/10/20 16:28:30,32.6833935
004-0005-00484,16/10/20 16:28:29,30.18521343
004-0005-00484,16/10/20 16:28:28,23.62761466
004-0005-00484,16/10/20 16:28:27,31.52009133
004-0005-00484,16/10/20 16:28:26,35.36180865
004-0005-00484,16/10/20 16:28:24,30.18720344
004-0005-00484,16/10/20 16:28:23,27.30410477
004-0005-00484,16/10/20 16:28:22,27.08000903
004-0005-00484,16/10/20 16:28:21,26.86414476
004-0005-00484,16/10/20 16:28:20,25.22670155
004-0005-00484,16/10/20 16:28:19,36.34314992
004-0005-00484,16/10/20 16:28:18,24.89440493
004-0005-00484,16/10/20 16:28:17,26.75194119
004-0005-00484,16/10/20 16:28:16,21.69584259
004-0005-00484,16/10/20 16:28:15,376.58561
004-0005-00484,16/10/20 16:28:14,26.54527191
004-0005-00484,16/10/20 16:28:13,378.0821443
004-0005-00484,16/10/20 16:28:12,21.98327621
004-0005-00484,16/10/20 16:28:10,24.08337753
004-0005-00484,16/10/20 16:28:09,23.75749221
004-0005-00484,16/10/20 16:28:08,32.85527233
004-0005-00484,16/10/20 16:28:07,41.38266301
004-0005-00484,16/10/20 16:28:05,32.98635316
004-0005-00484,16/10/20 16:28:04,37.77811544
004-0005-00484,16/10/20 16:28:03,38.52463647
004-0005-00484,16/10/20 16:28:02,32.9498537
004-0005-00484,16/10/20 16:28:00,36.68883674
004-0005-00484,16/10/20 16:27:58,33.59323805
004-0005-00484,16/10/20 16:27:57,28.08902098
004-0005-00484,16/10/20 16:27:56,29.78556618
004-0005-00484,16/10/20 16:27:55,37.48490414
004-0005-00484,16/10/20 16:27:54,30.13724191
004-0005-00484,16/10/20 16:27:53,26.44351965
004-0005-00484,16/10/20 16:27:51,31.8776948
004-0005-00484,16/10/20 16:27:49,41.23687023
004-0005-00484,16/10/20 16:27:48,39.0801999
004-0005-00484,16/10/20 16:27:47,32.4040222
004-0005-00484,16/10/20 16:27:46,32.86451353
004-0005-00484,16/10/20 16:27:45,28.40836507
004-0005-00484,16/10/20 16:27:43,28.64544078
004-0005-00484,16/10/20 16:27:42,36.2412993
004-0005-00484,16/10/20 16:27:41,43.83791352
004-0005-00484,16/10/20 16:27:40,38.12795734
004-0005-00484,16/10/20 16:27:39,35.44918991
004-0005-00484,16/10/20 16:27:38,36.28938575
004-0005-00484,16/10/20 16:27:37,32.14617934
004-0005-00484,16/10/20 16:27:36,41.46051665
004-0005-00484,16/10/20 16:27:35,43.36893978
004-0005-00484,16/10/20 16:27:34,39.27880123
004-0005-00484,16/10/20 16:27:33,50.09602114
004-0005-00484,16/10/20 16:27:32,39.15731112
004-0005-00484,16/10/20 16:27:30,47.86669026
004-0005-00484,16/10/20 16:27:29,26.82284327
004-0005-00484,16/10/20 16:27:27,22.39546248
004-0005-00484,16/10/20 16:27:26,371.8997548
004-0005-00484,16/10/20 16:27:25,33.97858216
004-0005-00484,16/10/20 16:27:23,40.61997436
004-0005-00484,16/10/20 16:27:22,37.11641585
004-0005-00484,16/10/20 16:27:21,30.91810751
004-0005-00484,16/10/20 16:27:19,30.83616386
004-0005-00484,16/10/20 16:27:18,27.32611771
004-0005-00484,16/10/20 16:27:17,28.75862715
004-0005-00484,16/10/20 16:27:14,53.79361917
004-0005-00484,16/10/20 16:27:13,44.41914922
004-0005-00484,16/10/20 16:27:12,33.24708643
004-0005-00484,16/10/20 16:27:11,29.58095601
004-0005-00484,16/10/20 16:27:10,27.24239476
004-0005-00477,16/10/20 16:39:45,364.9913
004-0005-00477,16/10/20 16:39:44,367.5192322
004-0005-00477,16/10/20 16:39:42,372.1351923
004-0005-00477,16/10/20 16:39:41,368.46326
004-0005-00477,16/10/20 16:39:40,362.159336
004-0005-00477,16/10/20 16:39:39,360.5092982
004-0005-00477,16/10/20 16:39:38,376.0863129
004-0005-00477,16/10/20 16:39:37,379.4734836
004-0005-00477,16/10/20 16:39:36,359.4534983
004-0005-00477,16/10/20 16:39:34,345.1138697
004-0005-00477,16/10/20 16:39:33,364.1945603
004-0005-00477,16/10/20 16:39:32,367.3145663
004-0005-00477,16/10/20 16:39:31,369.7679311
004-0005-00477,16/10/20 16:39:30,360.8229267
004-0005-00477,16/10/20 16:39:29,352.169197
004-0005-00477,16/10/20 16:39:28,351.848449
004-0005-00477,16/10/20 16:39:27,348.1251632
004-0005-00477,16/10/20 16:39:26,351.9457958
004-0005-00477,16/10/20 16:39:25,372.5586798
004-0005-00477,16/10/20 16:39:23,362.8391085
004-0005-00477,16/10/20 16:39:22,356.0623055
004-0005-00477,16/10/20 16:39:21,350.7519581
004-0005-00477,16/10/20 16:39:20,353.6691628
004-0005-00477,16/10/20 16:39:19,373.3694765
004-0005-00477,16/10/20 16:39:18,375.1975338
004-0005-00477,16/10/20 16:39:17,369.0954846
004-0005-00477,16/10/20 16:39:16,358.2446809
004-0005-00477,16/10/20 16:39:15,362.6369587
004-0005-00477,16/10/20 16:39:14,360.0274933
004-0005-00477,16/10/20 16:39:12,353.8104598
004-0005-00477,16/10/20 16:39:11,362.029707
004-0005-00477,16/10/20 16:39:10,363.1075621
004-0005-00477,16/10/20 16:39:09,366.0366034
004-0005-00477,16/10/20 16:39:07,370.4931136
004-0005-00477,16/10/20 16:39:05,358.4322416
004-0005-00477,16/10/20 16:39:03,359.7788804
004-0005-00477,16/10/20 16:39:02,358.3468718
004-0005-00477,16/10/20 16:39:01,357.8501618
004-0005-00477,16/10/20 16:38:59,361.3866869
004-0005-00477,16/10/20 16:38:58,356.8743883
004-0005-00477,16/10/20 16:38:57,362.3829316
004-0005-00477,16/10/20 16:38:55,353.8007565
004-0005-00477,16/10/20 16:38:54,362.0263004
004-0005-00477,16/10/20 16:38:53,359.3619707
004-0005-00477,16/10/20 16:38:51,374.3782051
004-0005-00477,16/10/20 16:38:50,369.1312344
004-0005-00477,16/10/20 16:38:49,374.6811438
004-0005-00477,16/10/20 16:38:48,366.1865429
004-0005-00477,16/10/20 16:38:46,355.6747151
004-0005-00477,16/10/20 16:38:45,359.2289071
004-0005-00477,16/10/20 16:38:44,371.3280676
004-0005-00477,16/10/20 16:38:42,361.0495758
004-0005-00477,16/10/20 16:38:41,360.7061136
004-0005-00477,16/10/20 16:38:40,357.7578962
004-0005-00477,16/10/20 16:38:39,360.9060145
004-0005-00477,16/10/20 16:38:38,347.757563
004-0005-00477,16/10/20 16:38:37,345.7896026
004-0005-00477,16/10/20 16:38:36,352.4633951
004-0005-00477,16/10/20 16:38:34,353.8454875
004-0005-00477,16/10/20 16:38:33,364.8739946
004-0005-00477,16/10/20 16:38:32,358.1055373
004-0005-00477,16/10/20 16:38:30,364.1198895
004-0005-00477,16/10/20 16:38:29,365.3891541
004-0005-00477,16/10/20 16:38:28,358.3155649
004-0005-00477,16/10/20 16:38:27,355.3088059
004-0005-00477,16/10/20 16:38:25,358.83806
004-0005-00477,16/10/20 16:38:24,361.7348588
004-0005-00477,16/10/20 16:38:23,357.3136624
004-0005-00477,16/10/20 16:38:21,362.1430739
004-0005-00477,16/10/20 16:38:20,358.3126169
004-0005-00477,16/10/20 16:38:18,360.3391454
004-0005-00477,16/10/20 16:38:17,362.5703747
004-0005-00477,16/10/20 16:38:16,364.2270241
004-0005-00477,16/10/20 16:38:15,365.5010959
004-0005-00477,16/10/20 16:38:14,365.1663831
004-0005-00477,16/10/20 16:38:13,363.0288966
004-0005-00477,16/10/20 16:38:11,363.1290907
004-0005-00477,16/10/20 16:38:10,363.3741589
004-0005-00477,16/10/20 16:38:09,366.8091778
004-0005-00477,16/10/20 16:38:08,375.5510623
004-0005-00477,16/10/20 16:38:07,21.1074484
004-0005-00477,16/10/20 16:38:06,371.2482647
004-0005-00477,16/10/20 16:38:04,365.4356615
004-0005-00477,16/10/20 16:38:03,363.6612699
004-0005-00477,16/10/20 16:38:02,366.6505649
004-0005-00477,16/10/20 16:38:01,360.2064493
004-0005-00477,16/10/20 16:38:00,360.4791524
004-0005-00477,16/10/20 16:37:58,342.311206
004-0005-00477,16/10/20 16:37:57,335.234183
004-0005-00477,16/10/20 16:37:56,337.2991144
004-0005-00477,16/10/20 16:37:54,360.1654838
004-0005-00477,16/10/20 16:37:53,362.7154933
004-0005-00477,16/10/20 16:37:52,358.5473227
004-0005-00477,16/10/20 16:37:50,363.1721634
004-0005-00477,16/10/20 16:37:49,355.4959575
004-0005-00477,16/10/20 16:37:48,359.5369371
004-0005-00477,16/10/20 16:37:47,364.1949458
004-0005-00477,16/10/20 16:37:46,353.6980367
004-0005-00477,16/10/20 16:37:44,351.0614258
004-0005-00477,16/10/20 16:37:43,359.650858
004-0005-00477,16/10/20 16:37:42,367.4824659
004-0005-00477,16/10/20 16:37:40,362.5914883
004-0005-00477,16/10/20 16:37:39,360.6271395
004-0005-00477,16/10/20 16:37:37,361.9286251
004-0005-00477,16/10/20 16:37:35,333.1044053
004-0005-00477,16/10/20 16:37:34,340.0371014
004-0005-00477,16/10/20 16:37:32,356.9283302
004-0005-00477,16/10/20 16:37:31,356.0417149
004-0005-00477,16/10/20 16:37:30,361.3768773
004-0005-00477,16/10/20 16:37:29,365.2080572
004-0005-00477,16/10/20 16:37:28,356.122899
004-0005-00477,16/10/20 16:37:27,364.2297559
004-0005-00477,16/10/20 16:37:26,360.3487665
004-0005-00477,16/10/20 16:37:25,356.979941
004-0005-00477,16/10/20 16:37:24,353.26578
004-0005-00477,16/10/20 16:37:23,354.6713067
004-0005-00477,16/10/20 16:37:22,356.2184568
004-0005-00477,16/10/20 16:37:21,356.0897361
004-0005-00477,16/10/20 16:37:20,365.1299463
004-0005-00477,16/10/20 16:37:19,359.312832
004-0005-00477,16/10/20 16:37:17,363.6234087
004-0005-00477,16/10/20 16:37:16,354.8028691
004-0005-00477,16/10/20 16:37:15,356.9859058
004-0005-00477,16/10/20 16:37:14,360.0001075
004-0005-00477,16/10/20 16:37:13,352.2208248
004-0005-00477,16/10/20 16:37:12,350.6903816
004-0005-00477,16/10/20 16:37:11,341.9246519
004-0005-00477,16/10/20 16:37:09,359.1491637
004-0005-00477,16/10/20 16:37:08,359.6203916
004-0005-00477,16/10/20 16:37:07,373.3107381
004-0005-00477,16/10/20 16:37:05,366.605115
004-0005-00477,16/10/20 16:37:04,22.04762227
004-0005-00477,16/10/20 16:37:03,350.3654529
004-0005-00477,16/10/20 16:37:02,352.3278894
004-0005-00477,16/10/20 16:37:01,358.0181855
004-0005-00477,16/10/20 16:37:00,364.8818575
004-0005-00477,16/10/20 16:36:59,364.741254
004-0005-00477,16/10/20 16:36:57,360.3417123
004-0005-00477,16/10/20 16:36:56,366.817051
004-0005-00477,16/10/20 16:36:55,362.8426114
004-0005-00477,16/10/20 16:36:53,361.1203061
004-0005-00477,16/10/20 16:36:52,357.5290697
004-0005-00477,16/10/20 16:36:51,357.0637853
004-0005-00477,16/10/20 16:36:50,356.8222428
004-0005-00477,16/10/20 16:36:49,359.2957849
004-0005-00477,16/10/20 16:36:48,363.6845899
004-0005-00477,16/10/20 16:36:46,357.7485078
004-0005-00477,16/10/20 16:36:45,362.8700013
004-0005-00477,16/10/20 16:36:44,360.9889333
004-0005-00477,16/10/20 16:36:43,357.0209589
004-0005-00477,16/10/20 16:36:41,365.8861674
004-0005-00477,16/10/20 16:36:39,370.3621648
004-0005-00477,16/10/20 16:36:38,374.3070817
004-0005-00477,16/10/20 16:36:37,375.6513781
004-0005-00477,16/10/20 16:36:36,22.06962446
004-0005-00477,16/10/20 16:36:35,365.9436127
004-0005-00477,16/10/20 16:36:32,363.6100972
004-0005-00477,16/10/20 16:36:31,363.3496535
004-0005-00477,16/10/20 16:36:30,363.3590617
004-0005-00477,16/10/20 16:36:29,361.0497037
004-0005-00477,16/10/20 16:36:28,357.9810384
004-0005-00477,16/10/20 16:36:27,362.8296356
