Serial Number,NZDT,Latitude,Longitude,GPS Heading,GPS Speed
004-0005-00484,16/10/20 16:31:23,-37.5543069,175.4591598,359,1.079343092
004-0005-00484,16/10/20 16:31:22,-37.5543262,175.4591634,4,0.542972355
004-0005-00484,16/10/20 16:31:20,-37.5543359,175.459162,1,1.114525323
004-0005-00484,16/10/20 16:31:19,-37.5543459,175.4591612,2,1.090620896
004-0005-00484,16/10/20 16:31:18,-37.5543654,175.4591581,1,1.112855498
004-0005-00484,16/10/20 16:31:17,-37.5543754,175.4591577,357,0.580417854
004-0005-00484,16/10/20 16:31:15,-37.554395,175.4591587,3,0.986549959
004-0005-00484,16/10/20 16:31:14,-37.5544038,175.4591573,3,0.983600206
004-0005-00484,16/10/20 16:31:13,-37.5544126,175.4591562,4,0.641452216
004-0005-00484,16/10/20 16:31:10,-37.5544393,175.4591578,0,0.723476037
004-0005-00484,16/10/20 16:31:08,-37.5544523,175.4591584,348,1.339416014
004-0005-00484,16/10/20 16:31:07,-37.554464,175.459162,349,0.93846804
004-0005-00484,16/10/20 16:31:06,-37.5544724,175.459163,344,0.674090299
004-0005-00484,16/10/20 16:31:04,-37.5544841,175.459167,336,1.487643265
004-0005-00484,16/10/20 16:31:03,-37.5544962,175.4591742,349,1.018076286
004-0005-00484,16/10/20 16:31:02,-37.5545051,175.4591769,358,0.700872336
004-0005-00484,16/10/20 16:31:00,-37.5545177,175.4591772,7,1.551940246
004-0005-00484,16/10/20 16:30:59,-37.5545315,175.4591746,3,0.502870242
004-0005-00484,16/10/20 16:30:57,-37.5545491,175.4591735,353,0.670217525
004-0005-00484,16/10/20 16:30:55,-37.5545611,175.4591721,353,1.106096803
004-0005-00484,16/10/20 16:30:54,-37.5545705,175.459168,353,0.898331816
004-0005-00484,16/10/20 16:30:53,-37.5545785,175.4591666,353,0.584371136
004-0005-00484,16/10/20 16:30:51,-37.554589,175.4591671,353,1.177536524
004-0005-00484,16/10/20 16:30:50,-37.5545994,175.4591646,353,0.734169672
004-0005-00484,16/10/20 16:30:49,-37.554606,175.4591647,353,0.739375538
004-0005-00484,16/10/20 16:30:48,-37.5546126,175.4591657,353,0.631780206
004-0005-00484,16/10/20 16:30:47,-37.5546182,175.4591669,353,0.691644472
004-0005-00484,16/10/20 16:30:46,-37.5546244,175.4591675,353,0.650322913
004-0005-00484,16/10/20 16:30:44,-37.5546357,175.4591713,355,1.161581555
004-0005-00484,16/10/20 16:30:43,-37.5546456,175.4591755,355,1.052408592
004-0005-00484,16/10/20 16:30:42,-37.5546549,175.4591777,358,0.475668055
004-0005-00484,16/10/20 16:30:40,-37.5546634,175.4591789,358,1.025916113
004-0005-00484,16/10/20 16:30:39,-37.5546725,175.4591808,0,0.990571498
004-0005-00484,16/10/20 16:30:38,-37.5546814,175.4591804,358,1.038959373
004-0005-00484,16/10/20 16:30:37,-37.5546907,175.4591793,356,1.590610973
004-0005-00484,16/10/20 16:30:36,-37.554705,175.4591794,359,1.446014624
004-0005-00484,16/10/20 16:30:35,-37.554718,175.4591793,3,0.400645036
004-0005-00484,16/10/20 16:30:33,-37.5547252,175.4591796,3,0.956617066
004-0005-00484,16/10/20 16:30:32,-37.5547338,175.4591795,4,1.330832894
004-0005-00484,16/10/20 16:30:31,-37.5547456,175.459177,4,1.401744671
004-0005-00484,16/10/20 16:30:30,-37.5547582,175.4591767,4,0.489727811
004-0005-00484,16/10/20 16:30:28,-37.5547755,175.459179,4,0.954629073
004-0005-00484,16/10/20 16:30:27,-37.554784,175.4591805,4,0.48392984
004-0005-00484,16/10/20 16:30:25,-37.5548022,175.459181,4,1.063395156
004-0005-00484,16/10/20 16:30:24,-37.5548115,175.4591838,4,1.025916058
004-0005-00484,16/10/20 16:30:23,-37.5548206,175.4591819,4,0.975514999
004-0005-00484,16/10/20 16:30:22,-37.5548293,175.4591833,4,0.982388205
004-0005-00484,16/10/20 16:30:20,-37.5548469,175.4591852,4,0.495846573
004-0005-00484,16/10/20 16:30:18,-37.5548554,175.4591886,4,0.858096638
004-0005-00484,16/10/20 16:30:17,-37.5548631,175.4591892,4,1.058478441
004-0005-00484,16/10/20 16:30:16,-37.5548726,175.4591899,4,1.524484187
004-0005-00484,16/10/20 16:30:15,-37.5548863,175.4591904,3,0.983600143
004-0005-00484,16/10/20 16:30:14,-37.5548951,175.4591915,3,0.883566178
004-0005-00484,16/10/20 16:30:13,-37.5549029,175.4591896,3,0.97169487
004-0005-00484,16/10/20 16:30:12,-37.5549116,175.4591906,3,0.922894652
004-0005-00484,16/10/20 16:30:11,-37.5549198,175.4591922,3,1.079252508
004-0005-00484,16/10/20 16:30:10,-37.5549295,175.4591919,3,1.446723194
004-0005-00484,16/10/20 16:30:09,-37.5549424,175.4591898,3,0.428234858
004-0005-00484,16/10/20 16:30:07,-37.5549501,175.4591898,6,1.350737047
004-0005-00484,16/10/20 16:30:06,-37.5549622,175.4591885,4,0.961704963
004-0005-00484,16/10/20 16:30:05,-37.5549707,175.4591865,358,0.925261617
004-0005-00484,16/10/20 16:30:04,-37.554979,175.4591858,358,0.424137398
004-0005-00484,16/10/20 16:30:02,-37.5549866,175.459185,358,0.879112401
004-0005-00484,16/10/20 16:30:01,-37.5549945,175.4591847,0,0.946108997
004-0005-00484,16/10/20 16:30:00,-37.555003,175.4591843,358,0.946108997
004-0005-00484,16/10/20 16:29:59,-37.5550189,175.4591846,5,0.853056871
004-0005-00484,16/10/20 16:29:58,-37.5550265,175.4591833,5,0.435601124
004-0005-00484,16/10/20 16:29:56,-37.5550343,175.4591842,5,0.802594456
004-0005-00484,16/10/20 16:29:55,-37.5550415,175.4591848,5,0.976666003
004-0005-00484,16/10/20 16:29:54,-37.5550502,175.4591833,2,0.991861318
004-0005-00484,16/10/20 16:29:53,-37.5550591,175.4591826,6,1.0138194
004-0005-00484,16/10/20 16:29:52,-37.5550679,175.4591796,4,1.132215319
004-0005-00484,16/10/20 16:29:51,-37.555078,175.459178,6,1.034774467
004-0005-00484,16/10/20 16:29:50,-37.5550873,175.4591777,6,0.91635356
004-0005-00484,16/10/20 16:29:49,-37.5550954,175.4591796,6,1.062861581
004-0005-00484,16/10/20 16:29:48,-37.5551152,175.4591791,6,0.550869064
004-0005-00484,16/10/20 16:29:46,-37.5551328,175.4591803,6,0.67299806
004-0005-00484,16/10/20 16:29:44,-37.5551449,175.4591805,6,0.985488931
004-0005-00484,16/10/20 16:29:43,-37.5551537,175.4591818,6,1.413304361
004-0005-00484,16/10/20 16:29:42,-37.5551664,175.4591813,6,0.912466842
004-0005-00484,16/10/20 16:29:41,-37.5551746,175.4591816,9,0.990195211
004-0005-00484,16/10/20 16:29:40,-37.5551834,175.4591799,11,0.432660876
004-0005-00484,16/10/20 16:29:38,-37.5551991,175.4591773,357,0.958033488
004-0005-00484,16/10/20 16:29:37,-37.5552077,175.4591779,0,0.750917468
004-0005-00484,16/10/20 16:29:35,-37.5552212,175.4591776,2,1.047929204
004-0005-00484,16/10/20 16:29:34,-37.5552306,175.4591768,359,1.543127681
004-0005-00484,16/10/20 16:29:33,-37.5552444,175.459175,354,0.467911077
004-0005-00484,16/10/20 16:29:31,-37.5552528,175.4591756,356,1.001416745
004-0005-00484,16/10/20 16:29:30,-37.5552713,175.4591753,1,0.542490427
004-0005-00484,16/10/20 16:29:28,-37.555281,175.459174,7,0.946238137
004-0005-00484,16/10/20 16:29:27,-37.5552894,175.4591723,4,0.947459341
004-0005-00484,16/10/20 16:29:26,-37.5553077,175.4591706,9,1.149751759
004-0005-00484,16/10/20 16:29:25,-37.555318,175.4591695,5,0.612333774
004-0005-00484,16/10/20 16:29:23,-37.5553381,175.4591701,7,0.964482043
004-0005-00484,16/10/20 16:29:22,-37.5553467,175.4591687,7,0.60078621
004-0005-00484,16/10/20 16:29:20,-37.5553575,175.459169,7,1.866470303
004-0005-00484,16/10/20 16:29:19,-37.5553741,175.4591721,7,0.802192156
004-0005-00484,16/10/20 16:29:18,-37.5553812,175.4591737,7,0.437431008
004-0005-00484,16/10/20 16:29:16,-37.5553959,175.4591789,7,1.011561953
004-0005-00484,16/10/20 16:29:15,-37.5554047,175.4591818,7,1.032960983
004-0005-00484,16/10/20 16:29:14,-37.5554139,175.4591834,7,0.539120433
004-0005-00484,16/10/20 16:29:12,-37.5554337,175.4591811,15,1.074607859
004-0005-00484,16/10/20 16:29:11,-37.5554428,175.459177,17,1.082838919
004-0005-00484,16/10/20 16:29:10,-37.5554522,175.4591738,13,0.855942351
004-0005-00484,16/10/20 16:29:09,-37.5554588,175.4591688,13,1.166610875
004-0005-00484,16/10/20 16:29:08,-37.5554691,175.4591663,15,0.548085483
004-0005-00484,16/10/20 16:29:06,-37.5554871,175.4591608,17,0.90160068
004-0005-00484,16/10/20 16:29:05,-37.5554948,175.4591576,8,0.990491331
004-0005-00484,16/10/20 16:29:04,-37.5555035,175.4591552,4,0.791495898
004-0005-00484,16/10/20 16:29:02,-37.5555177,175.459154,4,0.911903356
004-0005-00484,16/10/20 16:29:01,-37.5555258,175.4591524,5,1.454414921
004-0005-00484,16/10/20 16:29:00,-37.5555387,175.4591497,3,0.967739583
004-0005-00484,16/10/20 16:28:59,-37.5555474,175.4591496,3,1.067842681
004-0005-00484,16/10/20 16:28:58,-37.555557,175.4591497,4,0.982772565
004-0005-00484,16/10/20 16:28:57,-37.5555658,175.4591487,359,0.939334439
004-0005-00484,16/10/20 16:28:56,-37.5555742,175.4591498,2,0.937683231
004-0005-00484,16/10/20 16:28:55,-37.5555826,175.4591489,359,0.956617065
004-0005-00484,16/10/20 16:28:54,-37.5555912,175.4591488,353,1.028751735
004-0005-00484,16/10/20 16:28:53,-37.5556004,175.45915,358,0.98548885
004-0005-00484,16/10/20 16:28:52,-37.5556092,175.4591513,7,1.659660478
004-0005-00484,16/10/20 16:28:51,-37.5556241,175.4591503,14,0.988071822
004-0005-00484,16/10/20 16:28:50,-37.5556324,175.4591463,14,1.102808098
004-0005-00484,16/10/20 16:28:49,-37.5556422,175.4591444,14,0.950771824
004-0005-00484,16/10/20 16:28:48,-37.5556506,175.4591424,14,0.858439289
004-0005-00484,16/10/20 16:28:47,-37.5556581,175.4591401,14,0.694160466
004-0005-00484,16/10/20 16:28:46,-37.5556643,175.4591392,14,0.916646058
004-0005-00484,16/10/20 16:28:45,-37.5556723,175.4591367,11,0.404412562
004-0005-00484,16/10/20 16:28:43,-37.5556792,175.4591338,11,0.844397993
004-0005-00484,16/10/20 16:28:42,-37.5556861,175.4591298,7,1.570808941
004-0005-00484,16/10/20 16:28:41,-37.5557002,175.4591288,1,1.145667282
004-0005-00484,16/10/20 16:28:40,-37.5557105,175.4591288,357,1.54812303
004-0005-00484,16/10/20 16:28:39,-37.5557244,175.4591297,1,0.804763665
004-0005-00484,16/10/20 16:28:37,-37.5557388,175.4591279,357,0.990571479
004-0005-00484,16/10/20 16:28:36,-37.5557477,175.4591283,4,0.787725727
004-0005-00484,16/10/20 16:28:35,-37.5557545,175.4591258,353,0.801290059
004-0005-00484,16/10/20 16:28:34,-37.5557617,175.4591255,353,1.722182952
004-0005-00484,16/10/20 16:28:33,-37.555777,175.4591285,4,0.602589078
004-0005-00484,16/10/20 16:28:31,-37.5557878,175.4591274,3,1.548598425
004-0005-00484,16/10/20 16:28:30,-37.5558017,175.4591264,5,1.025734574
004-0005-00484,16/10/20 16:28:29,-37.5558109,175.4591256,8,0.998712084
004-0005-00484,16/10/20 16:28:28,-37.5558198,175.4591271,8,1.090940529
004-0005-00484,16/10/20 16:28:27,-37.5558296,175.4591266,8,1.084980761
004-0005-00484,16/10/20 16:28:26,-37.5558393,175.4591253,8,0.417691974
004-0005-00484,16/10/20 16:28:24,-37.555856,175.4591229,4,1.07023561
004-0005-00484,16/10/20 16:28:23,-37.555865,175.4591186,1,1.003973849
004-0005-00484,16/10/20 16:28:22,-37.5558739,175.4591167,1,0.826048978
004-0005-00484,16/10/20 16:28:21,-37.5558811,175.4591144,1,0.836496222
004-0005-00484,16/10/20 16:28:20,-37.5558886,175.4591137,1,0.84203556
004-0005-00484,16/10/20 16:28:19,-37.5558961,175.4591124,1,0.880403125
004-0005-00484,16/10/20 16:28:18,-37.5559039,175.4591107,1,0.692372196
004-0005-00484,16/10/20 16:28:17,-37.5559101,175.4591114,1,0.956617065
004-0005-00484,16/10/20 16:28:16,-37.5559187,175.4591113,1,1.18375841
004-0005-00484,16/10/20 16:28:15,-37.5559293,175.4591101,359,0.923375457
004-0005-00484,16/10/20 16:28:14,-37.5559376,175.4591099,359,0.910585271
004-0005-00484,16/10/20 16:28:13,-37.5559457,175.4591114,359,0.920372215
004-0005-00484,16/10/20 16:28:12,-37.5559539,175.4591128,359,0.929279947
004-0005-00484,16/10/20 16:28:10,-37.5559706,175.4591135,355,1.001107199
004-0005-00484,16/10/20 16:28:09,-37.5559796,175.4591134,359,1.679593548
004-0005-00484,16/10/20 16:28:08,-37.5559947,175.4591133,10,1.148285839
004-0005-00484,16/10/20 16:28:07,-37.5560048,175.4591106,10,0.580184051
004-0005-00484,16/10/20 16:28:05,-37.5560247,175.4591068,5,1.213969924
004-0005-00484,16/10/20 16:28:04,-37.5560356,175.4591061,1,1.191753166
004-0005-00484,16/10/20 16:28:03,-37.5560463,175.4591054,0,1.413304345
004-0005-00484,16/10/20 16:28:02,-37.556059,175.4591059,1,0.540110634
004-0005-00484,16/10/20 16:28:00,-37.5560797,175.4591056,4,0.821276141
004-0005-00484,16/10/20 16:27:58,-37.5560943,175.4591028,4,1.066027846
004-0005-00484,16/10/20 16:27:57,-37.5561038,175.4591012,4,1.11316874
004-0005-00484,16/10/20 16:27:56,-37.5561138,175.4591017,3,1.33206685
004-0005-00484,16/10/20 16:27:55,-37.5561257,175.4591,0,1.161602855
004-0005-00484,16/10/20 16:27:54,-37.5561361,175.4590988,358,1.257020402
004-0005-00484,16/10/20 16:27:53,-37.5561474,175.4590986,2,1.002035528
004-0005-00484,16/10/20 16:27:51,-37.5561753,175.4590977,4,0.600329752
004-0005-00484,16/10/20 16:27:49,-37.556186,175.4590959,5,1.700203253
004-0005-00484,16/10/20 16:27:48,-37.5562011,175.4590929,2,1.262923945
004-0005-00484,16/10/20 16:27:47,-37.5562124,175.4590915,357,1.334757999
004-0005-00484,16/10/20 16:27:46,-37.5562244,175.4590915,358,2.033624301
004-0005-00484,16/10/20 16:27:45,-37.5562426,175.4590937,356,0.568108131
004-0005-00484,16/10/20 16:27:43,-37.5562528,175.4590944,1,1.626839581
004-0005-00484,16/10/20 16:27:42,-37.5562674,175.4590933,4,1.101175349
004-0005-00484,16/10/20 16:27:41,-37.5562773,175.4590933,7,1.190838987
004-0005-00484,16/10/20 16:27:40,-37.5562879,175.4590914,5,1.404836677
004-0005-00484,16/10/20 16:27:39,-37.5563005,175.4590903,2,1.04615311
004-0005-00484,16/10/20 16:27:38,-37.5563099,175.4590907,7,1.145554434
004-0005-00484,16/10/20 16:27:37,-37.5563201,175.4590889,5,1.091331074
004-0005-00484,16/10/20 16:27:36,-37.5563299,175.4590883,9,1.159114462
004-0005-00484,16/10/20 16:27:35,-37.5563402,175.4590863,12,1.072231788
004-0005-00484,16/10/20 16:27:34,-37.5563496,175.4590836,12,0.827012685
004-0005-00484,16/10/20 16:27:33,-37.5563565,175.4590801,5,0.813128293
004-0005-00484,16/10/20 16:27:32,-37.5563636,175.4590779,0,0.367084835
004-0005-00484,16/10/20 16:27:30,-37.5563702,175.4590778,0,0.802329722
004-0005-00484,16/10/20 16:27:29,-37.5563772,175.4590756,0,0.679414933
004-0005-00484,16/10/20 16:27:27,-37.5563894,175.4590764,0,0.601843695
004-0005-00484,16/10/20 16:27:26,-37.5563943,175.4590793,0,1.197112797
004-0005-00484,16/10/20 16:27:25,-37.5564047,175.4590828,14,0.443067627
004-0005-00484,16/10/20 16:27:23,-37.5564206,175.4590841,14,0.954588808
004-0005-00484,16/10/20 16:27:22,-37.5564288,175.4590809,6,0.981352325
004-0005-00484,16/10/20 16:27:21,-37.5564376,175.4590801,6,0.525901855
004-0005-00484,16/10/20 16:27:19,-37.5564557,175.4590777,8,1.158931642
004-0005-00484,16/10/20 16:27:18,-37.5564661,175.4590769,7,1.764866883
004-0005-00484,16/10/20 16:27:17,-37.5564818,175.459074,353,0.742112487
004-0005-00484,16/10/20 16:27:14,-37.5565018,175.459075,355,1.114530231
004-0005-00484,16/10/20 16:27:13,-37.5565109,175.4590697,355,0.953451038
004-0005-00484,16/10/20 16:27:12,-37.5565194,175.4590711,355,1.15539851
004-0005-00484,16/10/20 16:27:11,-37.5565297,175.4590694,355,1.050882472
004-0005-00484,16/10/20 16:27:10,-37.5565391,175.4590706,1,1.768751486
004-0005-00477,16/10/20 16:39:45,-37.5534625,175.4591845,5,2.013252508
004-0005-00477,16/10/20 16:39:44,-37.5534805,175.4591821,4,0.669827288
004-0005-00477,16/10/20 16:39:42,-37.5534925,175.4591808,6,1.957077938
004-0005-00477,16/10/20 16:39:41,-37.5535099,175.4591775,5,1.154292178
004-0005-00477,16/10/20 16:39:40,-37.5535202,175.4591759,3,1.159499995
004-0005-00477,16/10/20 16:39:39,-37.5535306,175.459175,8,1.081225155
004-0005-00477,16/10/20 16:39:38,-37.5535403,175.4591742,14,1.061390358
004-0005-00477,16/10/20 16:39:37,-37.5535496,175.4591715,17,1.456019825
004-0005-00477,16/10/20 16:39:36,-37.553562,175.4591662,7,0.372194585
004-0005-00477,16/10/20 16:39:34,-37.5535686,175.4591648,11,0.816735392
004-0005-00477,16/10/20 16:39:33,-37.5535759,175.4591638,5,0.762535775
004-0005-00477,16/10/20 16:39:32,-37.5535827,175.4591627,6,0.690523278
004-0005-00477,16/10/20 16:39:31,-37.5535889,175.4591623,9,0.826050507
004-0005-00477,16/10/20 16:39:30,-37.5535961,175.45916,353,1.027885458
004-0005-00477,16/10/20 16:39:29,-37.5536053,175.4591611,351,1.093937412
004-0005-00477,16/10/20 16:39:28,-37.5536149,175.4591638,356,1.136727751
004-0005-00477,16/10/20 16:39:27,-37.5536251,175.4591646,354,1.026376636
004-0005-00477,16/10/20 16:39:26,-37.5536343,175.4591655,354,1.560225261
004-0005-00477,16/10/20 16:39:25,-37.5536483,175.4591666,4,0.714828979
004-0005-00477,16/10/20 16:39:23,-37.553661,175.4591641,4,0.958559137
004-0005-00477,16/10/20 16:39:22,-37.5536696,175.4591634,4,0.969139809
004-0005-00477,16/10/20 16:39:21,-37.5536783,175.4591628,356,0.990923466
004-0005-00477,16/10/20 16:39:20,-37.5536872,175.4591633,353,1.32655886
004-0005-00477,16/10/20 16:39:19,-37.5536991,175.4591643,0,0.923249582
004-0005-00477,16/10/20 16:39:18,-37.5537074,175.4591644,3,0.969139808
004-0005-00477,16/10/20 16:39:17,-37.5537161,175.4591638,0,0.968699956
004-0005-00477,16/10/20 16:39:16,-37.5537248,175.4591633,354,0.985489185
004-0005-00477,16/10/20 16:39:15,-37.5537336,175.4591646,1,0.978862114
004-0005-00477,16/10/20 16:39:14,-37.5537424,175.4591647,1,0.507319129
004-0005-00477,16/10/20 16:39:12,-37.5537515,175.4591639,356,1.591779716
004-0005-00477,16/10/20 16:39:11,-37.5537658,175.4591646,0,1.034474902
004-0005-00477,16/10/20 16:39:10,-37.5537751,175.4591645,7,1.566173617
004-0005-00477,16/10/20 16:39:09,-37.5537891,175.4591626,6,0.859786209
004-0005-00477,16/10/20 16:39:07,-37.5538044,175.4591598,7,0.899581845
004-0005-00477,16/10/20 16:39:05,-37.5538296,175.4591554,356,0.840937829
004-0005-00477,16/10/20 16:39:03,-37.5538447,175.4591564,0,1.234933539
004-0005-00477,16/10/20 16:39:02,-37.5538558,175.4591561,0,1.946701209
004-0005-00477,16/10/20 16:39:01,-37.5538733,175.4591558,356,0.930810897
004-0005-00477,16/10/20 16:38:59,-37.55389,175.4591572,356,1.338265616
004-0005-00477,16/10/20 16:38:58,-37.553902,175.4591583,355,1.763065995
004-0005-00477,16/10/20 16:38:57,-37.5539178,175.4591599,358,1.048234257
004-0005-00477,16/10/20 16:38:55,-37.5539366,175.4591616,358,1.31546058
004-0005-00477,16/10/20 16:38:54,-37.5539484,175.4591626,5,1.92383615
004-0005-00477,16/10/20 16:38:53,-37.5539656,175.4591603,6,1.037883414
004-0005-00477,16/10/20 16:38:51,-37.5539841,175.4591572,12,1.363117482
004-0005-00477,16/10/20 16:38:50,-37.553996,175.4591535,8,1.873819082
004-0005-00477,16/10/20 16:38:49,-37.5540127,175.4591507,5,1.395074237
004-0005-00477,16/10/20 16:38:48,-37.5540252,175.4591494,3,1.080687498
004-0005-00477,16/10/20 16:38:46,-37.5540446,175.459148,357,1.181137415
004-0005-00477,16/10/20 16:38:45,-37.5540552,175.4591488,359,1.836326356
004-0005-00477,16/10/20 16:38:44,-37.5540717,175.4591495,5,0.855007594
004-0005-00477,16/10/20 16:38:42,-37.554087,175.4591476,0,1.413304381
004-0005-00477,16/10/20 16:38:41,-37.5540997,175.4591471,359,1.22365482
004-0005-00477,16/10/20 16:38:40,-37.5541107,175.4591469,357,1.825209674
004-0005-00477,16/10/20 16:38:39,-37.5541271,175.4591476,353,1.229718892
004-0005-00477,16/10/20 16:38:38,-37.5541381,175.459149,349,1.152059763
004-0005-00477,16/10/20 16:38:37,-37.5541482,175.4591519,351,1.719572246
004-0005-00477,16/10/20 16:38:36,-37.5541635,175.4591547,355,0.588730621
004-0005-00477,16/10/20 16:38:34,-37.554174,175.4591564,358,1.748104509
004-0005-00477,16/10/20 16:38:33,-37.5541897,175.4591573,0,1.290386169
004-0005-00477,16/10/20 16:38:32,-37.5542013,175.4591575,0,0.901058399
004-0005-00477,16/10/20 16:38:30,-37.5542175,175.4591578,1,1.279415649
004-0005-00477,16/10/20 16:38:29,-37.554229,175.4591581,0,1.357003965
004-0005-00477,16/10/20 16:38:28,-37.5542412,175.4591581,357,1.817847974
004-0005-00477,16/10/20 16:38:27,-37.5542575,175.4591596,354,1.138302964
004-0005-00477,16/10/20 16:38:25,-37.5542779,175.4591617,358,1.869179455
004-0005-00477,16/10/20 16:38:24,-37.5542947,175.4591612,4,2.005404632
004-0005-00477,16/10/20 16:38:23,-37.5543127,175.4591599,0,0.706802945
004-0005-00477,16/10/20 16:38:21,-37.5543254,175.4591605,1,1.99150043
004-0005-00477,16/10/20 16:38:20,-37.5543433,175.45916,1,0.595079608
004-0005-00477,16/10/20 16:38:18,-37.554354,175.45916,2,1.34660045
004-0005-00477,16/10/20 16:38:17,-37.5543661,175.4591595,3,1.194091614
004-0005-00477,16/10/20 16:38:16,-37.5543768,175.4591584,1,1.258868329
004-0005-00477,16/10/20 16:38:15,-37.5543881,175.4591576,2,1.292695979
004-0005-00477,16/10/20 16:38:14,-37.5543997,175.4591567,5,1.847411597
004-0005-00477,16/10/20 16:38:13,-37.5544162,175.4591543,3,0.970937066
004-0005-00477,16/10/20 16:38:11,-37.5544446,175.4591521,359,1.345880982
004-0005-00477,16/10/20 16:38:10,-37.5544567,175.4591521,3,1.135090543
004-0005-00477,16/10/20 16:38:09,-37.5544669,175.4591517,11,1.23741362
004-0005-00477,16/10/20 16:38:08,-37.5544779,175.4591496,13,1.205651304
004-0005-00477,16/10/20 16:38:07,-37.5544884,175.4591462,13,1.86162947
004-0005-00477,16/10/20 16:38:06,-37.5545047,175.4591414,7,0.612560337
004-0005-00477,16/10/20 16:38:04,-37.5545156,175.4591394,358,1.835376686
